samp,cmpd_name,area,cmpd_type,samp_type,sal,conc
240108_Std_4uMStdsMix2InSynMatrix_2,Succinylglycine,141781728,S,Std,NA,4
240108_Poo_Syn_Full1,Taurocyamine,727347,S,Poo,NA,0
240108_Poo_Syn_Full2,Taurocyamine,209381,S,Poo,NA,0
240108_Poo_Syn_Full3,Taurocyamine,1410981,S,Poo,NA,0
240108_Poo_Syn_Half1,Taurocyamine,1660953,S,Poo,NA,0
240108_Poo_Syn_Half2,Taurocyamine,1780319,S,Poo,NA,0
240108_Poo_Syn_Half3,Taurocyamine,661125,S,Poo,NA,0
240108_Smp_25ppt_A,Taurocyamine,5305445,S,Smp,25,0
240108_Smp_25ppt_B,Taurocyamine,899977,S,Smp,25,0
240108_Smp_25ppt_Blk,Taurocyamine,429599,S,Smp,25,0
240108_Smp_30ppt_A,Taurocyamine,1532664,S,Smp,30,0
240108_Smp_30ppt_B,Taurocyamine,1451221,S,Smp,30,0
240108_Smp_30ppt_Blk,Taurocyamine,514100,S,Smp,30,0
240108_Smp_35ppt_A,Taurocyamine,1129345,S,Smp,35,0
240108_Smp_35ppt_B,Taurocyamine,675035,S,Smp,35,0
240108_Smp_35ppt_Blk,Taurocyamine,1248723,S,Smp,35,0
240108_Smp_40ppt_A,Taurocyamine,1701251,S,Smp,40,0
240108_Smp_40ppt_B,Taurocyamine,615313,S,Smp,40,0
240108_Smp_40ppt_Blk,Taurocyamine,269320,S,Smp,40,0
240108_Std_4uMStdsMix1InH2O_1,Taurocyamine,129040024,S,Std,NA,5
240108_Std_4uMStdsMix1InH2O_2,Taurocyamine,267885200,S,Std,NA,5
240108_Std_4uMStdsMix1InSynMatrix_1,Taurocyamine,284246112,S,Std,NA,5
240108_Std_4uMStdsMix1InSynMatrix_2,Taurocyamine,336848864,S,Std,NA,5
240108_Poo_Syn_Full1,Thiamine diphosphate,NA,S,Poo,NA,0
240108_Poo_Syn_Full2,Thiamine diphosphate,NA,S,Poo,NA,0
240108_Poo_Syn_Full3,Thiamine diphosphate,NA,S,Poo,NA,0
240108_Poo_Syn_Half1,Thiamine diphosphate,34137,S,Poo,NA,0
240108_Poo_Syn_Half2,Thiamine diphosphate,NA,S,Poo,NA,0
240108_Poo_Syn_Half3,Thiamine diphosphate,24054,S,Poo,NA,0
240108_Smp_25ppt_A,Thiamine diphosphate,NA,S,Smp,25,0
240108_Smp_25ppt_B,Thiamine diphosphate,NA,S,Smp,25,0
240108_Smp_25ppt_Blk,Thiamine diphosphate,NA,S,Smp,25,0
240108_Smp_30ppt_A,Thiamine diphosphate,NA,S,Smp,30,0
240108_Smp_30ppt_B,Thiamine diphosphate,NA,S,Smp,30,0
240108_Smp_30ppt_Blk,Thiamine diphosphate,NA,S,Smp,30,0
240108_Smp_35ppt_A,Thiamine diphosphate,NA,S,Smp,35,0
240108_Smp_35ppt_B,Thiamine diphosphate,NA,S,Smp,35,0
240108_Smp_35ppt_Blk,Thiamine diphosphate,NA,S,Smp,35,0
240108_Smp_40ppt_A,Thiamine diphosphate,37694,S,Smp,40,0
240108_Smp_40ppt_B,Thiamine diphosphate,NA,S,Smp,40,0
240108_Smp_40ppt_Blk,Thiamine diphosphate,NA,S,Smp,40,0
240108_Std_4uMStdsMix1InH2O_1,Thiamine diphosphate,5371144,S,Std,NA,4
240108_Std_4uMStdsMix1InH2O_2,Thiamine diphosphate,33969824,S,Std,NA,4
240108_Std_4uMStdsMix1InSynMatrix_1,Thiamine diphosphate,27995660,S,Std,NA,4
240108_Std_4uMStdsMix1InSynMatrix_2,Thiamine diphosphate,30459722,S,Std,NA,4
240108_Poo_Syn_Full1,Thiamine monophosphate,NA,S,Poo,NA,0
240108_Poo_Syn_Full2,Thiamine monophosphate,NA,S,Poo,NA,0
240108_Poo_Syn_Full3,Thiamine monophosphate,NA,S,Poo,NA,0
240108_Poo_Syn_Half1,Thiamine monophosphate,52165,S,Poo,NA,0
240108_Poo_Syn_Half2,Thiamine monophosphate,NA,S,Poo,NA,0
240108_Poo_Syn_Half3,Thiamine monophosphate,NA,S,Poo,NA,0
240108_Smp_25ppt_A,Thiamine monophosphate,NA,S,Smp,25,0
240108_Smp_25ppt_B,Thiamine monophosphate,NA,S,Smp,25,0
240108_Smp_25ppt_Blk,Thiamine monophosphate,NA,S,Smp,25,0
240108_Smp_30ppt_A,Thiamine monophosphate,NA,S,Smp,30,0
240108_Smp_30ppt_B,Thiamine monophosphate,25559,S,Smp,30,0
240108_Smp_30ppt_Blk,Thiamine monophosphate,NA,S,Smp,30,0
240108_Smp_35ppt_A,Thiamine monophosphate,NA,S,Smp,35,0
240108_Smp_35ppt_B,Thiamine monophosphate,NA,S,Smp,35,0
240108_Smp_35ppt_Blk,Thiamine monophosphate,NA,S,Smp,35,0
240108_Smp_40ppt_A,Thiamine monophosphate,NA,S,Smp,40,0
240108_Smp_40ppt_B,Thiamine monophosphate,NA,S,Smp,40,0
240108_Smp_40ppt_Blk,Thiamine monophosphate,NA,S,Smp,40,0
240108_Std_4uMStdsMix1InH2O_1,Thiamine monophosphate,115033776,S,Std,NA,4
240108_Std_4uMStdsMix1InH2O_2,Thiamine monophosphate,143340112,S,Std,NA,4
240108_Std_4uMStdsMix1InSynMatrix_1,Thiamine monophosphate,154161440,S,Std,NA,4
240108_Std_4uMStdsMix1InSynMatrix_2,Thiamine monophosphate,214096848,S,Std,NA,4
240108_Poo_Syn_Full1,Toxopyrimidine,15012099,S,Poo,NA,0
240108_Poo_Syn_Full2,Toxopyrimidine,14011240,S,Poo,NA,0
240108_Poo_Syn_Full3,Toxopyrimidine,2310973,S,Poo,NA,0
240108_Poo_Syn_Half1,Toxopyrimidine,7812044,S,Poo,NA,0
240108_Poo_Syn_Half2,Toxopyrimidine,1022004,S,Poo,NA,0
240108_Poo_Syn_Half3,Toxopyrimidine,10004838,S,Poo,NA,0
240108_Smp_25ppt_A,Toxopyrimidine,14096413,S,Smp,25,0
240108_Smp_25ppt_B,Toxopyrimidine,14759736,S,Smp,25,0
240108_Smp_25ppt_Blk,Toxopyrimidine,18313718,S,Smp,25,0
240108_Smp_30ppt_A,Toxopyrimidine,12874338,S,Smp,30,0
240108_Smp_30ppt_B,Toxopyrimidine,15645006,S,Smp,30,0
240108_Smp_30ppt_Blk,Toxopyrimidine,550902,S,Smp,30,0
240108_Smp_35ppt_A,Toxopyrimidine,17747836,S,Smp,35,0
240108_Smp_35ppt_B,Toxopyrimidine,12067189,S,Smp,35,0
240108_Smp_35ppt_Blk,Toxopyrimidine,415901,S,Smp,35,0
240108_Smp_40ppt_A,Toxopyrimidine,26986536,S,Smp,40,0
240108_Smp_40ppt_B,Toxopyrimidine,33922596,S,Smp,40,0
240108_Smp_40ppt_Blk,Toxopyrimidine,855309,S,Smp,40,0
240108_Std_4uMStdsMix1InH2O_1,Toxopyrimidine,5074651648,S,Std,NA,2
240108_Std_4uMStdsMix1InH2O_2,Toxopyrimidine,7523936768,S,Std,NA,2
240108_Std_4uMStdsMix1InSynMatrix_1,Toxopyrimidine,7758709760,S,Std,NA,2
240108_Std_4uMStdsMix1InSynMatrix_2,Toxopyrimidine,8166515200,S,Std,NA,2
240108_Poo_Syn_Full1,Trigonelline,4896252416,S,Poo,NA,0
240108_Poo_Syn_Full2,Trigonelline,4991727616,S,Poo,NA,0
240108_Poo_Syn_Full3,Trigonelline,2831164416,S,Poo,NA,0
240108_Poo_Syn_Half1,Trigonelline,2411579392,S,Poo,NA,0
240108_Poo_Syn_Half2,Trigonelline,2594581760,S,Poo,NA,0
240108_Poo_Syn_Half3,Trigonelline,2598816768,S,Poo,NA,0
240108_Smp_25ppt_A,Trigonelline,410797056,S,Smp,25,0
240108_Smp_25ppt_B,Trigonelline,1709837696,S,Smp,25,0
240108_Smp_25ppt_Blk,Trigonelline,4532359,S,Smp,25,0
240108_Smp_30ppt_A,Trigonelline,1687823104,S,Smp,30,0
240108_Smp_30ppt_B,Trigonelline,3957954304,S,Smp,30,0
240108_Smp_30ppt_Blk,Trigonelline,1543746,S,Smp,30,0
240108_Smp_35ppt_A,Trigonelline,6659640832,S,Smp,35,0
240108_Smp_35ppt_B,Trigonelline,6421825024,S,Smp,35,0
240108_Smp_35ppt_Blk,Trigonelline,9478019,S,Smp,35,0
240108_Smp_40ppt_A,Trigonelline,11184448512,S,Smp,40,0
240108_Smp_40ppt_B,Trigonelline,10400330752,S,Smp,40,0
240108_Smp_40ppt_Blk,Trigonelline,2042284,S,Smp,40,0
240108_Std_4uMStdsMix1InH2O_1,Trigonelline,891134720,S,Std,NA,0.5
240108_Std_4uMStdsMix1InH2O_2,Trigonelline,1399290624,S,Std,NA,0.5
240108_Std_4uMStdsMix1InSynMatrix_1,Trigonelline,4129859072,S,Std,NA,0.5
240108_Std_4uMStdsMix1InSynMatrix_2,Trigonelline,4195932672,S,Std,NA,0.5
240108_Poo_Syn_Full1,Trimethylamine,1463603,S,Poo,NA,0
240108_Poo_Syn_Full2,Trimethylamine,1875186,S,Poo,NA,0
240108_Poo_Syn_Full3,Trimethylamine,NA,S,Poo,NA,0
240108_Poo_Syn_Half1,Trimethylamine,574186,S,Poo,NA,0
240108_Poo_Syn_Half2,Trimethylamine,NA,S,Poo,NA,0
240108_Poo_Syn_Half3,Trimethylamine,676760,S,Poo,NA,0
240108_Smp_25ppt_A,Trimethylamine,821019,S,Smp,25,0
240108_Smp_25ppt_B,Trimethylamine,NA,S,Smp,25,0
240108_Smp_25ppt_Blk,Trimethylamine,1114426,S,Smp,25,0
240108_Smp_30ppt_A,Trimethylamine,832341,S,Smp,30,0
240108_Smp_30ppt_B,Trimethylamine,1093694,S,Smp,30,0
240108_Smp_30ppt_Blk,Trimethylamine,567629,S,Smp,30,0
240108_Smp_35ppt_A,Trimethylamine,629765,S,Smp,35,0
240108_Smp_35ppt_B,Trimethylamine,NA,S,Smp,35,0
240108_Smp_35ppt_Blk,Trimethylamine,829984,S,Smp,35,0
240108_Smp_40ppt_A,Trimethylamine,845871,S,Smp,40,0
240108_Smp_40ppt_B,Trimethylamine,684506,S,Smp,40,0
240108_Smp_40ppt_Blk,Trimethylamine,620263,S,Smp,40,0
240108_Std_4uMStdsMix1InH2O_1,Trimethylamine,78683512,S,Std,NA,10
240108_Std_4uMStdsMix1InH2O_2,Trimethylamine,77287544,S,Std,NA,10
240108_Std_4uMStdsMix1InSynMatrix_1,Trimethylamine,80282280,S,Std,NA,10
240108_Std_4uMStdsMix1InSynMatrix_2,Trimethylamine,84662888,S,Std,NA,10
240108_Poo_Syn_Full1,Trimethylamine N-oxide,1441834,S,Poo,NA,0
240108_Poo_Syn_Full2,Trimethylamine N-oxide,234049,S,Poo,NA,0
240108_Poo_Syn_Full3,Trimethylamine N-oxide,2354877,S,Poo,NA,0
240108_Poo_Syn_Half1,Trimethylamine N-oxide,673269,S,Poo,NA,0
240108_Poo_Syn_Half2,Trimethylamine N-oxide,301418,S,Poo,NA,0
240108_Poo_Syn_Half3,Trimethylamine N-oxide,1080899,S,Poo,NA,0
240108_Smp_25ppt_A,Trimethylamine N-oxide,581770,S,Smp,25,0
240108_Smp_25ppt_B,Trimethylamine N-oxide,436013,S,Smp,25,0
240108_Smp_25ppt_Blk,Trimethylamine N-oxide,333225,S,Smp,25,0
240108_Smp_30ppt_A,Trimethylamine N-oxide,618745,S,Smp,30,0
240108_Smp_30ppt_B,Trimethylamine N-oxide,891722,S,Smp,30,0
240108_Smp_30ppt_Blk,Trimethylamine N-oxide,942359,S,Smp,30,0
240108_Smp_35ppt_A,Trimethylamine N-oxide,1011124,S,Smp,35,0
240108_Smp_35ppt_B,Trimethylamine N-oxide,797099,S,Smp,35,0
240108_Smp_35ppt_Blk,Trimethylamine N-oxide,570417,S,Smp,35,0
240108_Smp_40ppt_A,Trimethylamine N-oxide,897901,S,Smp,40,0
240108_Smp_40ppt_B,Trimethylamine N-oxide,1004466,S,Smp,40,0
240108_Smp_40ppt_Blk,Trimethylamine N-oxide,220902,S,Smp,40,0
240108_Std_4uMStdsMix2InH2O_1,Trimethylamine N-oxide,2259057664,S,Std,NA,4
240108_Std_4uMStdsMix2InH2O_2,Trimethylamine N-oxide,2739033088,S,Std,NA,4
240108_Std_4uMStdsMix2InSynMatrix_1,Trimethylamine N-oxide,2553695232,S,Std,NA,4
240108_Std_4uMStdsMix2InSynMatrix_2,Trimethylamine N-oxide,2692664576,S,Std,NA,4
240108_Poo_Syn_Full1,"Trimethylamine N-oxide, 2H9",4209826048,IS,Poo,NA,0
240108_Poo_Syn_Full2,"Trimethylamine N-oxide, 2H9",3975380736,IS,Poo,NA,0
240108_Poo_Syn_Full3,"Trimethylamine N-oxide, 2H9",4043017984,IS,Poo,NA,0
240108_Poo_Syn_Half1,"Trimethylamine N-oxide, 2H9",2139139328,IS,Poo,NA,0
240108_Poo_Syn_Half2,"Trimethylamine N-oxide, 2H9",2004841856,IS,Poo,NA,0
240108_Poo_Syn_Half3,"Trimethylamine N-oxide, 2H9",2102763520,IS,Poo,NA,0
240108_Smp_25ppt_A,"Trimethylamine N-oxide, 2H9",4366716928,IS,Smp,25,0
240108_Smp_25ppt_B,"Trimethylamine N-oxide, 2H9",4223237632,IS,Smp,25,0
240108_Smp_25ppt_Blk,"Trimethylamine N-oxide, 2H9",4173801216,IS,Smp,25,0
240108_Smp_30ppt_A,"Trimethylamine N-oxide, 2H9",4257941248,IS,Smp,30,0
240108_Smp_30ppt_B,"Trimethylamine N-oxide, 2H9",4191165440,IS,Smp,30,0
240108_Smp_30ppt_Blk,"Trimethylamine N-oxide, 2H9",4101730560,IS,Smp,30,0
240108_Smp_35ppt_A,"Trimethylamine N-oxide, 2H9",3409844480,IS,Smp,35,0
240108_Smp_35ppt_B,"Trimethylamine N-oxide, 2H9",3123306496,IS,Smp,35,0
240108_Smp_35ppt_Blk,"Trimethylamine N-oxide, 2H9",4003152128,IS,Smp,35,0
240108_Smp_40ppt_A,"Trimethylamine N-oxide, 2H9",4852605440,IS,Smp,40,0
240108_Smp_40ppt_B,"Trimethylamine N-oxide, 2H9",4372986880,IS,Smp,40,0
240108_Smp_40ppt_Blk,"Trimethylamine N-oxide, 2H9",3719858432,IS,Smp,40,0
240108_Poo_Syn_Full1,Turicine,440312,S,Poo,NA,0
240108_Poo_Syn_Full2,Turicine,680016,S,Poo,NA,0
240108_Poo_Syn_Full3,Turicine,361327,S,Poo,NA,0
240108_Poo_Syn_Half1,Turicine,434516,S,Poo,NA,0
240108_Poo_Syn_Half2,Turicine,632554,S,Poo,NA,0
240108_Poo_Syn_Half3,Turicine,390554,S,Poo,NA,0
240108_Smp_25ppt_A,Turicine,507290,S,Smp,25,0
240108_Smp_25ppt_B,Turicine,349970,S,Smp,25,0
240108_Smp_25ppt_Blk,Turicine,527277,S,Smp,25,0
240108_Smp_30ppt_A,Turicine,1063193,S,Smp,30,0
240108_Smp_30ppt_B,Turicine,987281,S,Smp,30,0
240108_Smp_30ppt_Blk,Turicine,290771,S,Smp,30,0
240108_Smp_35ppt_A,Turicine,726984,S,Smp,35,0
240108_Smp_35ppt_B,Turicine,405977,S,Smp,35,0
240108_Smp_35ppt_Blk,Turicine,642196,S,Smp,35,0
240108_Smp_40ppt_A,Turicine,608046,S,Smp,40,0
240108_Smp_40ppt_B,Turicine,457769,S,Smp,40,0
240108_Smp_40ppt_Blk,Turicine,1041028,S,Smp,40,0
240108_Poo_Syn_Full1,Urea,32502782,S,Poo,NA,0
240108_Poo_Syn_Full2,Urea,31982442,S,Poo,NA,0
240108_Poo_Syn_Full3,Urea,17576728,S,Poo,NA,0
240108_Poo_Syn_Half1,Urea,26700984,S,Poo,NA,0
240108_Poo_Syn_Half2,Urea,26395152,S,Poo,NA,0
240108_Poo_Syn_Half3,Urea,23057680,S,Poo,NA,0
240108_Smp_25ppt_A,Urea,42122028,S,Smp,25,0
240108_Smp_25ppt_B,Urea,43595780,S,Smp,25,0
240108_Smp_25ppt_Blk,Urea,43265648,S,Smp,25,0
240108_Smp_30ppt_A,Urea,39762628,S,Smp,30,0
240108_Smp_30ppt_B,Urea,35171656,S,Smp,30,0
240108_Smp_30ppt_Blk,Urea,45403416,S,Smp,30,0
240108_Smp_35ppt_A,Urea,34890664,S,Smp,35,0
240108_Smp_35ppt_B,Urea,26293072,S,Smp,35,0
240108_Smp_35ppt_Blk,Urea,64826664,S,Smp,35,0
240108_Smp_40ppt_A,Urea,52624020,S,Smp,40,0
240108_Smp_40ppt_B,Urea,27212254,S,Smp,40,0
240108_Smp_40ppt_Blk,Urea,49596288,S,Smp,40,0
240108_Std_4uMStdsMix1InH2O_1,Urea,79396216,S,Std,NA,30
240108_Std_4uMStdsMix1InH2O_2,Urea,171348288,S,Std,NA,30
240108_Std_4uMStdsMix1InSynMatrix_1,Urea,104401472,S,Std,NA,30
240108_Std_4uMStdsMix1InSynMatrix_2,Urea,101208176,S,Std,NA,30
240108_Poo_Syn_Full1,beta-Alanine,36497888,S,Poo,NA,0
240108_Poo_Syn_Full2,beta-Alanine,45304748,S,Poo,NA,0
240108_Poo_Syn_Full3,beta-Alanine,43390452,S,Poo,NA,0
240108_Poo_Syn_Half1,beta-Alanine,19957624,S,Poo,NA,0
240108_Poo_Syn_Half2,beta-Alanine,20232618,S,Poo,NA,0
240108_Poo_Syn_Half3,beta-Alanine,27472232,S,Poo,NA,0
240108_Smp_25ppt_A,beta-Alanine,33434958,S,Smp,25,0
240108_Smp_25ppt_B,beta-Alanine,54445540,S,Smp,25,0
240108_Smp_25ppt_Blk,beta-Alanine,2451769,S,Smp,25,0
240108_Smp_30ppt_A,beta-Alanine,37240736,S,Smp,30,0
240108_Smp_30ppt_B,beta-Alanine,48036908,S,Smp,30,0
240108_Smp_30ppt_Blk,beta-Alanine,1514298,S,Smp,30,0
240108_Smp_35ppt_A,beta-Alanine,56435368,S,Smp,35,0
240108_Smp_35ppt_B,beta-Alanine,49575784,S,Smp,35,0
240108_Smp_35ppt_Blk,beta-Alanine,1771264,S,Smp,35,0
240108_Smp_40ppt_A,beta-Alanine,52301072,S,Smp,40,0
240108_Smp_40ppt_B,beta-Alanine,58163332,S,Smp,40,0
240108_Smp_40ppt_Blk,beta-Alanine,1433162,S,Smp,40,0
240108_Std_4uMStdsMix2InH2O_1,beta-Alanine,188102704,S,Std,NA,4
240108_Std_4uMStdsMix2InH2O_2,beta-Alanine,283424352,S,Std,NA,4
240108_Std_4uMStdsMix2InSynMatrix_1,beta-Alanine,361191200,S,Std,NA,4
240108_Std_4uMStdsMix2InSynMatrix_2,beta-Alanine,409472352,S,Std,NA,4
240108_Poo_Syn_Full1,beta-Alaninebetaine,1103517,S,Poo,NA,0
240108_Poo_Syn_Full2,beta-Alaninebetaine,9668148,S,Poo,NA,0
240108_Poo_Syn_Full3,beta-Alaninebetaine,3529266,S,Poo,NA,0
240108_Poo_Syn_Half1,beta-Alaninebetaine,841804,S,Poo,NA,0
240108_Poo_Syn_Half2,beta-Alaninebetaine,738633,S,Poo,NA,0
240108_Poo_Syn_Half3,beta-Alaninebetaine,1502376,S,Poo,NA,0
240108_Smp_25ppt_A,beta-Alaninebetaine,1038269,S,Smp,25,0
240108_Smp_25ppt_B,beta-Alaninebetaine,4188573,S,Smp,25,0
240108_Smp_25ppt_Blk,beta-Alaninebetaine,617163,S,Smp,25,0
240108_Smp_30ppt_A,beta-Alaninebetaine,1587679,S,Smp,30,0
240108_Smp_30ppt_B,beta-Alaninebetaine,4676332,S,Smp,30,0
240108_Smp_30ppt_Blk,beta-Alaninebetaine,424211,S,Smp,30,0
240108_Smp_35ppt_A,beta-Alaninebetaine,1888983,S,Smp,35,0
240108_Smp_35ppt_B,beta-Alaninebetaine,7734650,S,Smp,35,0
240108_Smp_35ppt_Blk,beta-Alaninebetaine,496426,S,Smp,35,0
240108_Smp_40ppt_A,beta-Alaninebetaine,1594446,S,Smp,40,0
240108_Smp_40ppt_B,beta-Alaninebetaine,2755093,S,Smp,40,0
240108_Smp_40ppt_Blk,beta-Alaninebetaine,477909,S,Smp,40,0
240108_Std_4uMStdsMix2InH2O_1,beta-Alaninebetaine,5903867392,S,Std,NA,4
240108_Std_4uMStdsMix2InH2O_2,beta-Alaninebetaine,9213422592,S,Std,NA,4
240108_Std_4uMStdsMix2InSynMatrix_1,beta-Alaninebetaine,7190606848,S,Std,NA,4
240108_Std_4uMStdsMix2InSynMatrix_2,beta-Alaninebetaine,7742086656,S,Std,NA,4
240108_Poo_Syn_Full1,beta-Glutamic acid,10292892672,S,Poo,NA,0
240108_Poo_Syn_Full2,beta-Glutamic acid,10481308672,S,Poo,NA,0
240108_Poo_Syn_Full3,beta-Glutamic acid,11419547648,S,Poo,NA,0
240108_Poo_Syn_Half1,beta-Glutamic acid,5791477248,S,Poo,NA,0
240108_Poo_Syn_Half2,beta-Glutamic acid,5913640448,S,Poo,NA,0
240108_Poo_Syn_Half3,beta-Glutamic acid,6803094016,S,Poo,NA,0
240108_Smp_25ppt_A,beta-Glutamic acid,7021020672,S,Smp,25,0
240108_Smp_25ppt_B,beta-Glutamic acid,7985321984,S,Smp,25,0
240108_Smp_25ppt_Blk,beta-Glutamic acid,299028,S,Smp,25,0
240108_Smp_30ppt_A,beta-Glutamic acid,7432406528,S,Smp,30,0
240108_Smp_30ppt_B,beta-Glutamic acid,10302526464,S,Smp,30,0
240108_Smp_30ppt_Blk,beta-Glutamic acid,2530496,S,Smp,30,0
240108_Smp_35ppt_A,beta-Glutamic acid,15293676544,S,Smp,35,0
240108_Smp_35ppt_B,beta-Glutamic acid,13542265856,S,Smp,35,0
240108_Smp_35ppt_Blk,beta-Glutamic acid,196831,S,Smp,35,0
240108_Smp_40ppt_A,beta-Glutamic acid,13988205568,S,Smp,40,0
240108_Smp_40ppt_B,beta-Glutamic acid,13509107712,S,Smp,40,0
240108_Smp_40ppt_Blk,beta-Glutamic acid,7467846,S,Smp,40,0
240108_Std_4uMStdsMix2InH2O_1,beta-Glutamic acid,244742496,S,Std,NA,4
240108_Std_4uMStdsMix2InH2O_2,beta-Glutamic acid,317815904,S,Std,NA,4
240108_Std_4uMStdsMix2InSynMatrix_1,beta-Glutamic acid,5999194624,S,Std,NA,4
240108_Std_4uMStdsMix2InSynMatrix_2,beta-Glutamic acid,7057116672,S,Std,NA,4
